,commune,codepostal,carburants,latitude,longitude,nombre,liste_complete_carburants,departement
1836,MONTéVRAIN,77144,"['E10', 'Gazole', 'E85', 'SP98']",48.8767380053,2.75057428826,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1837,BRIE-COMTE-ROBERT,77170,"['Gazole', 'SP98', 'SP95']",48.70306,2.60048,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1838,Meaux,77100,"['E10', 'Gazole', 'SP98']",48.95707,2.8846,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1839,GRETZ-ARMAINVILLIERS,77220,"['E10', 'Gazole', 'SP98']",48.73913,2.72084,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1841,Noisiel,77186,"['E10', 'Gazole', 'SP98']",48.85051,2.63096,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1844,Écuelles,77250,"['Gazole', 'SP98', 'SP95']",48.36797,2.82794,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1845,PROVINS,77160,"['E10', 'Gazole', 'SP95']",48.55942,3.2864,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1846,CHAMPS-SUR-MARNE,77420,"['Gazole', 'SP98', 'SP95']",48.8525129241,2.58439404804,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1847,Nemours,77140,"['E10', 'Gazole', 'SP98', 'GPLc']",48.26687,2.70651,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1848,Croissy-Beaubourg,77183,"['Gazole', 'SP98', 'SP95']",48.82818,2.64422,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1849,NEMOURS,77140,"['Gazole', 'SP98', 'SP95']",48.267998284,2.71251850507,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1850,Meaux,77100,"['E10', 'Gazole', 'E85', 'SP98']",48.95848,2.9173,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1851,COUBERT,77170,"['E10', 'Gazole', 'SP98']",48.668648391,2.69933066707,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1852,Fontainebleau,77300,"['E10', 'Gazole', 'SP98']",48.41695,2.70754,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1853,BRIE-COMTE-ROBERT,77170,"['E10', 'Gazole', 'SP98', 'GPLc']",48.69952,2.6025,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1854,DAMMARIE LES LYS,77190,"['E10', 'Gazole', 'SP98', 'SP95']",48.5013502112,2.57900898932,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1855,MAREUIL LES MEAUX,77100,"['E10', 'Gazole', 'SP98', 'SP95']",48.9401101306,2.8783311555,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1856,URY,77760,"['E10', 'Gazole', 'SP98', 'GPLc']",48.3468893658,2.58833335512,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1857,La Ferté-sous-Jouarre,77260,"['E10', 'Gazole', 'GPLc', 'SP95']",48.94365,3.12094,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1858,VARENNES-SUR-SEINE,77130,"['E10', 'Gazole', 'SP98', 'SP95']",48.3745860385,2.94335564028,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1859,VENEUX-LES-SABLONS,77250,"['E10', 'Gazole', 'E85', 'SP98']",48.37484,2.81044,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1861,Tournan-en-Brie,77220,"['E10', 'Gazole', 'SP98', 'SP95']",48.73824,2.77365,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1863,VAUDOY-EN-BRIE,77141,"['Gazole', 'SP95']",48.684200001,3.08702029382,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1864,MONTEREAU-FAULT-YONNE,77130,"['Gazole', 'SP98', 'SP95']",48.3985391824,2.95158027595,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1866,Lieusaint,77127,"['Gazole', 'E85', 'SP98', 'GPLc', 'SP95']",48.61741,2.5476,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1867,SAINT-SOUPPLETS,77165,"['E10', 'Gazole', 'SP98', 'GPLc']",49.0360147152,2.80144508039,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1868,ÉMERAINVILLE,77184,"['E10', 'Gazole', 'SP98']",48.80936,2.61507,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1869,Othis,77280,"['Gazole', 'SP98', 'SP95']",49.07296,2.67099,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1870,Darvault,77140,['GPLc'],48.27772,2.70895,1,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1871,COULOMMIERS,77120,"['E10', 'Gazole', 'SP98']",48.8160809795,3.08307394086,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1873,Le Pin,77181,"['E10', 'Gazole', 'SP98']",48.91061,2.62339,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1874,Dammarie-les-Lys,77190,"['E10', 'Gazole', 'SP98']",48.51775,2.62815,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1875,MOUSSY-LE-NEUF,77230,"['Gazole', 'SP98', 'SP95']",49.0641439176,2.59786578319,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1876,VILLEPARISIS,77270,"['E10', 'Gazole', 'SP98', 'SP95']",48.95065,2.60354,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1877,DAMMARIE-LES-LYS,77190,"['E10', 'Gazole', 'SP98', 'GPLc']",48.5231790685,2.65339619218,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1878,La Ferté-sous-Jouarre,77260,"['E10', 'Gazole', 'GPLc']",48.94241,3.13265,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1879,Forges,77130,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",48.4279133144,2.92749946387,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1880,SAVIGNY-LE-TEMPLE,77176,"['E10', 'Gazole', 'SP98', 'SP95']",48.5967999448,2.57300685925,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1881,NEMOURS,77140,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",48.2719581201,2.71504477669,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1882,VARENNES-SUR-SEINE,77130,"['E10', 'Gazole', 'SP98', 'SP95']",48.36974172,2.93871214413,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1883,LESIGNY,77150,"['E10', 'Gazole', 'SP98']",48.73947,2.60739,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1884,ÉCUELLES,77250,"['E10', 'Gazole', 'SP98', 'GPLc']",48.3633699644,2.85704116349,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1886,SEPT-SORTS,77260,"['E10', 'Gazole', 'SP98']",48.93727,3.10441,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1888,USSY SUR MARNE,77260,"['E10', 'Gazole', 'SP98', 'GPLc']",48.9712703819,3.06509393287,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1889,MONTEVRAIN,77144,"['E10', 'Gazole', 'SP98']",48.8714806778,2.72931963662,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1890,Saint-Fargeau-Ponthierry,77310,"['E10', 'Gazole']",48.53167,2.53511,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1891,COULOMMIERS,77120,"['E10', 'Gazole']",48.80136,3.08659,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1893,Fontainebleau,77300,"['E10', 'Gazole', 'GPLc']",48.40827,2.68671,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1894,NOISIEL,77186,"['E10', 'Gazole', 'SP98', 'GPLc']",48.84056,2.62023,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1895,Brie-Comte-Robert,77170,"['E10', 'Gazole', 'SP98', 'SP95']",48.7007668738,2.60098921776,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1896,DAMMARIE-LES-LYS,77190,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",48.50978,2.6089,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1897,Brie-Comte-Robert,77170,"['E10', 'Gazole', 'SP98', 'SP95']",48.69424,2.61673,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1898,COULOMMIERS,77120,"['Gazole', 'SP98', 'SP95']",48.80401,3.09109,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",77
1899,Bolleville,76210,['GPLc'],49.59781,0.52582,1,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1900,Saint-Jean-du-Cardonnay,76150,"['E10', 'Gazole', 'SP98']",49.4945687142,0.998032322778,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1901,BOIS-GUILLAUME,76230,"['Gazole', 'SP98', 'SP95']",49.4701165096,1.11748807822,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1902,LE MESNIL ESNARD,76240,"['Gazole', 'SP98', 'SP95']",49.411614445,1.13705811395,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1903,FéCAMP,76400,"['E10', 'Gazole', 'SP98']",49.75969,0.36579,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1905,FERRIERES-EN-BRAY,76220,"['E10', 'Gazole', 'SP98']",49.4806243036,1.73264214413,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1906,ROUEN,76000,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.4348518134,1.10510377209,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1907,DIEPPE,76370,"['E10', 'Gazole', 'SP98', 'SP95']",49.9144134143,1.0939342704,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1908,Gonneville-la-Mallet,76280,"['Gazole', 'SP98', 'SP95']",49.64033,0.22423,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1909,FéCAMP,76400,"['E10', 'Gazole']",49.7517,0.39754,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1910,MONT-SAINT-AIGNAN,76130,"['E10', 'Gazole', 'SP98', 'SP95']",49.47209,1.09425,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1911,LE MESNIL-ESNARD,76240,"['E10', 'Gazole', 'SP98']",49.40725,1.14798,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1912,BOLBEC,76210,"['Gazole', 'SP98', 'GPLc', 'SP95']",49.57275,0.46831,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1913,ÉPOUVILLE,76133,"['E10', 'Gazole', 'SP98', 'SP95']",49.5618,0.22054,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1914,Notre-Dame-de-Gravenchon,76330,"['Gazole', 'SP98', 'SP95']",49.48189,0.58305,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1915,ROUEN,76000,"['E10', 'Gazole', 'E85', 'SP98']",49.44908,1.06712,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1917,DIEPPE,76370,"['E10', 'Gazole', 'SP98', 'SP95']",49.92753,1.09919,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1918,Criquetot-l'Esneval,76280,"['E10', 'Gazole', 'SP98']",49.64301,0.26903,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1919,Oissel,76350,"['E10', 'Gazole', 'SP98']",49.35878,1.10131,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1920,FECAMP,76400,"['Gazole', 'SP98', 'SP95']",49.75772,0.39224,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1921,Rouen,76100,"['E10', 'Gazole', 'SP98']",49.42734,1.09262,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1922,Gruchet-le-Valasse,76210,"['Gazole', 'SP98', 'SP95']",49.5472,0.49472,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1923,Darnétal,76160,"['E10', 'Gazole', 'SP98', 'SP95']",49.44072,1.14506,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1924,BLANGY-SUR-BRESLE,76340,"['Gazole', 'SP98', 'SP95']",49.93145,1.63553,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1925,GOURNAY EN BRAY,76220,"['E10', 'Gazole', 'SP95']",49.4730992731,1.72557040899,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1926,Notre-Dame-de-Gravenchon,76330,"['E10', 'Gazole', 'SP98']",49.48839,0.5661,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1927,DIEPPE,76371,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.9101733869,1.07666370253,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1928,Le Grand-Quevilly,76120,"['E10', 'Gazole', 'SP98', 'GPLc']",49.40138,1.06468,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1929,Neuville-Ferrières,76270,"['Gazole', 'SP98', 'SP95']",49.72536,1.46006,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1930,YVETOT,76190,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.61246,0.77484,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1931,NEUFCHATEL-EN-BRAY,76270,"['E10', 'Gazole', 'SP95']",49.73211,1.43445,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1932,Rouen,76000,"['E10', 'Gazole', 'SP98']",49.44952,1.0493,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1933,PARIS,75016,"['E10', 'Gazole']",48.87709,2.28286,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",75
1934,Déville-lès-Rouen,76250,"['Gazole', 'SP98', 'SP95']",49.47933,1.04714,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1935,SOTTEVILLE-LèS-ROUEN,76300,"['Gazole', 'SP98', 'SP95']",49.41148,1.08621,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1937,SAINT-PIERRE-LèS-ELBEUF,76320,"['E10', 'Gazole', 'E85', 'SP98']",49.2740687306,1.05167168555,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1938,FéCAMP,76400,"['Gazole', 'SP98', 'SP95']",49.74874,0.40324,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1939,Dieppe,76200,"['E10', 'Gazole', 'SP98']",49.9158,1.07466,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1940,LE PETIT QUEVILLY,76140,"['Gazole', 'SP95']",49.41375,1.06588,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1941,DIEPPE,76200,"['E10', 'Gazole', 'SP98']",49.90522,1.07678,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1942,Mont-Saint-Aignan,76130,"['E10', 'Gazole', 'SP98']",49.46087,1.08236,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1944,YVETOT,76190,"['Gazole', 'SP98', 'SP95']",49.62113,0.76692,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1945,BERNEVAL-LE-GRAND,76370,"['Gazole', 'SP95']",49.9401581134,1.18623293626,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1946,Dieppe,76370,"['Gazole', 'SP98', 'SP95']",49.92576,1.11468,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1948,Eu,76260,"['E10', 'Gazole', 'SP98']",50.05058,1.42334,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1949,Rouen,76000,"['E10', 'Gazole', 'SP98']",49.42329,1.17787,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1950,Yvetot,76190,"['Gazole', 'SP98', 'GPLc', 'SP95']",49.62057,0.76419,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1951,FECAMP-SAINT LEONARD,76400,"['E10', 'Gazole', 'SP98', 'SP95']",49.74544,0.37202,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1953,GOURNAY-EN-BRAY,76220,"['Gazole', 'SP98', 'SP95']",49.47945,1.71252,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1954,Barentin,76360,"['E10', 'Gazole', 'SP98']",49.55695,0.95282,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1955,Darnétal,76160,"['E10', 'Gazole', 'SP98']",49.44099,1.14832,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1956,Eu,76260,"['Gazole', 'SP98', 'SP95']",50.04344,1.4197,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1957,Bolbec,76210,"['Gazole', 'SP98', 'SP95']",49.57967,0.47228,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1958,DIEPPE,76200,"['Gazole', 'SP98', 'GPLc', 'SP95']",49.91914,1.08604,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1959,Bolleville,76210,"['E10', 'Gazole', 'SP98']",49.61386,0.5463,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1960,SERVAVILLE-SALMONVILLE,76116,"['Gazole', 'SP98']",49.4753992623,1.27101332738,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1961,BONSECOURS,76240,"['E10', 'Gazole', 'SP98', 'SP95']",49.41781,1.13262,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1962,ISNEAUVILLE,76230,"['E10', 'Gazole', 'E85', 'SP98']",49.5039875947,1.15396459007,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1963,GOURNAY EN BRAY,76220,"['E10', 'Gazole', 'SP98']",49.4853564572,1.70158142347,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1964,ÉPREVILLE,76400,"['E10', 'Gazole']",49.7042,0.36436,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1965,Gournay-en-Bray,76220,"['E10', 'Gazole', 'SP98', 'SP95']",49.48441,1.72238,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1966,Dieppe,76370,"['E10', 'Gazole', 'SP98']",49.92491,1.11485,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1967,Sainte-Marie-des-Champs,76190,"['E10', 'Gazole', 'SP98']",49.62369,0.77917,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1968,LILLEBONNE,76170,"['Gazole', 'SP98', 'SP95']",49.5164243388,0.532078113953,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1969,Sotteville-lès-Rouen,76300,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.42064,1.10689,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1970,SOTTEVILLE-LèS-ROUEN,76300,"['E10', 'Gazole', 'E85', 'SP98', 'GPLc']",49.40393,1.11048,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1971,ROUEN,76000,"['E10', 'Gazole', 'SP98']",49.44394,1.07626,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1972,Aumale,76390,"['E10', 'Gazole', 'SP98']",49.76517,1.75491,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1974,MONTIVILLIERS,76290,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.5472905132,0.18252,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1975,OISSEL,76350,"['Gazole', 'SP98', 'SP95']",49.34583,1.09642,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1976,ETALONDES,76260,"['E10', 'Gazole', 'SP98', 'SP95']",50.04858,1.41965,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1977,LE GRAND-QUEVILLY,76120,"['E10', 'Gazole']",49.40472,1.04378,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1978,FOUCARMONT,76340,"['Gazole', 'SP98', 'SP95']",49.85003,1.56974,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1979,Le Grand-Quevilly,76120,"['E10', 'Gazole', 'SP98', 'SP95']",49.40799,1.04819,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1980,FOUCARMONT,76340,"['Gazole', 'SP98', 'SP95']",49.8472348911,1.56499358546,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1981,SOTTEVILLE-LèS-ROUEN,76300,"['E10', 'Gazole', 'SP98']",49.42146,1.09551,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1982,BOLBEC,76210,"['Gazole', 'SP98', 'SP95']",49.5702624414,0.490186966437,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1983,BARENTIN,76360,"['E10', 'Gazole', 'SP98', 'SP95']",49.54485,0.95044,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1984,SAINT-JEAN-DU-CARDONNAY,76150,"['Gazole', 'SP95']",49.483228048,1.01677249953,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1986,CANTELEU,76380,"['E10', 'Gazole', 'SP98', 'SP95']",49.45879,1.04473,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1987,BOIS-GUILLAUME,76230,"['E10', 'Gazole', 'SP98', 'SP95']",49.47557,1.10624,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1988,CANTELEU,76380,"['Gazole', 'SP98', 'SP95']",49.4508830678,1.03400879889,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1989,Canteleu,76380,"['E10', 'Gazole', 'SP95']",49.44968,1.02839,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1990,FéCAMP,76400,"['E10', 'Gazole', 'SP98', 'GPLc']",49.75119,0.40223,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1991,Maromme,76150,"['Gazole', 'SP98', 'SP95']",49.48229,1.03959,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1992,BARENTIN,76360,"['Gazole', 'SP95']",49.5374673946,0.960810408986,2,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1994,Goderville,76110,"['Gazole', 'SP98', 'SP95']",49.64469,0.37595,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1995,Déville-lès-Rouen,76250,"['Gazole', 'SP98', 'SP95']",49.47081,1.04342,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1996,ROUEN,76100,"['E10', 'Gazole', 'SP98', 'GPLc', 'SP95']",49.43432,1.07591,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1997,LE PETIT-QUEVILLY,76140,"['Gazole', 'SP98', 'SP95']",49.4265462423,1.06266619218,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1998,ROUEN,76100,"['Gazole', 'SP98', 'SP95']",49.43179,1.08293,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",76
1999,QUIBERON,56170,"['Gazole', 'SP98', 'SP95']",47.49332,-3.1225,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2000,BAUD,56150,"['Gazole', 'SP98', 'SP95']",47.87725,-3.01973,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2001,Ploemeur,56270,"['Gazole', 'SP98', 'SP95']",47.70303,-3.43418,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2002,Saint-Nolff,56250,"['E10', 'Gazole', 'SP98']",47.70353,-2.64935,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2003,LORIENT,56100,"['Gazole', 'E85', 'SP98', 'SP95']",47.7546423418,-3.39198190391,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2004,Quiberon,56170,"['E10', 'Gazole', 'SP98', 'SP95']",47.48597,-3.1208,4,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2005,SULNIAC,56250,"['Gazole', 'SP98', 'SP95']",47.67502,-2.56912,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2006,Larmor-Plage,56260,"['Gazole', 'SP98', 'SP95']",47.72779,-3.38207,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2007,RIEUX,56350,"['E10', 'Gazole', 'SP98']",47.59834,-2.11189,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
2008,STENAY,55700,"['E10', 'Gazole', 'E85', 'SP98', 'SP95']",49.4834062537,5.20236477669,5,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",55
2009,VANNES,56000,"['E10', 'Gazole', 'SP95']",47.66361,-2.76588,3,"['E10', 'SP98', 'GPLc', 'E85', 'Gazole', 'SP95']",56
